rulename,tag
opt_constraint_enforcement,OPTIONAL_MODIFIER
constraint_enforcement,CONSTRAINT_DEFINITION
field_def,DDL_STATEMENT
opt_generated_always,OPTIONAL_MODIFIER
opt_stored_attribute,OPTIONAL_MODIFIER
type,DATA_TYPE
spatial_type,DATA_TYPE
nchar,DATA_TYPE
varchar,DATA_TYPE
nvarchar,DATA_TYPE
int_type,DATA_TYPE
real_type,DATA_TYPE
opt_PRECISION,OPTIONAL_MODIFIER
numeric_type,DATA_TYPE
standard_float_options,DATA_TYPE
float_options,DATA_TYPE
precision,DATA_TYPE
type_datetime_precision,DATA_TYPE
func_datetime_precision,DATA_TYPE
field_options,DDL_STATEMENT
field_opt_list,DDL_STATEMENT
field_option,DDL_STATEMENT
field_length,DATA_TYPE
opt_field_length,OPTIONAL_MODIFIER
opt_precision,OPTIONAL_MODIFIER
opt_column_attribute_list,OPTIONAL_MODIFIER
column_attribute_list,DDL_STATEMENT
column_attribute,DDL_STATEMENT
column_format,DDL_STATEMENT
storage_media,DDL_STATEMENT
now,FUNCTION_CALL
now_or_signed_literal,LITERAL_VALUE
character_set,DATA_TYPE
charset_name,IDENTIFIER
opt_load_data_charset,OPTIONAL_MODIFIER
old_or_new_charset_name,IDENTIFIER
old_or_new_charset_name_or_default,IDENTIFIER
collation_name,IDENTIFIER
opt_collate,OPTIONAL_MODIFIER
opt_default,OPTIONAL_MODIFIER
ascii,DATA_TYPE
unicode,DATA_TYPE
opt_charset_with_opt_binary,OPTIONAL_MODIFIER
opt_bin_mod,OPTIONAL_MODIFIER
ws_num_codepoints,DATA_TYPE
1137_36,SYNTAX_ELEMENT
opt_primary,OPTIONAL_MODIFIER
references,CONSTRAINT_DEFINITION
opt_ref_list,OPTIONAL_MODIFIER
reference_list,CONSTRAINT_DEFINITION
opt_match_clause,OPTIONAL_MODIFIER
opt_on_update_delete,OPTIONAL_MODIFIER
delete_option,CONSTRAINT_DEFINITION
constraint_key_type,CONSTRAINT_DEFINITION
key_or_index,DDL_STATEMENT
opt_key_or_index,OPTIONAL_MODIFIER
keys_or_index,DDL_STATEMENT
opt_unique,OPTIONAL_MODIFIER
opt_fulltext_index_options,OPTIONAL_MODIFIER
fulltext_index_options,DDL_STATEMENT
fulltext_index_option,DDL_STATEMENT
opt_spatial_index_options,OPTIONAL_MODIFIER
spatial_index_options,DDL_STATEMENT
spatial_index_option,DDL_STATEMENT
opt_index_options,OPTIONAL_MODIFIER
index_options,DDL_STATEMENT
index_option,DDL_STATEMENT
common_index_option,DDL_STATEMENT
opt_index_name_and_type,OPTIONAL_MODIFIER
opt_index_type_clause,OPTIONAL_MODIFIER
index_type_clause,DDL_STATEMENT
visibility,DDL_STATEMENT
index_type,DDL_STATEMENT
key_list,DDL_STATEMENT
key_part,DDL_STATEMENT
key_list_with_expression,DDL_STATEMENT
key_part_with_expression,DDL_STATEMENT
opt_ident,OPTIONAL_MODIFIER
string_list,LITERAL_VALUE
alter_table_stmt,DDL_STATEMENT
alter_database_stmt,DDL_STATEMENT
1173_37,SYNTAX_ELEMENT
alter_procedure_stmt,DDL_STATEMENT
1175_38,SYNTAX_ELEMENT
alter_function_stmt,DDL_STATEMENT
1177_39,SYNTAX_ELEMENT
alter_view_stmt,DDL_STATEMENT
1179_40,SYNTAX_ELEMENT
1180_41,SYNTAX_ELEMENT
alter_event_stmt,DDL_STATEMENT
1182_42,SYNTAX_ELEMENT
alter_logfile_stmt,DDL_STATEMENT
alter_tablespace_stmt,DDL_STATEMENT
alter_undo_tablespace_stmt,DDL_STATEMENT
alter_server_stmt,ADMINISTRATIVE
alter_user_stmt,USER_MANAGEMENT
opt_replace_password,OPTIONAL_MODIFIER
alter_resource_group_stmt,ADMINISTRATIVE
alter_user_command,USER_MANAGEMENT
opt_user_attribute,OPTIONAL_MODIFIER
opt_account_lock_password_expire_options,OPTIONAL_MODIFIER
opt_account_lock_password_expire_option_list,OPTIONAL_MODIFIER
opt_account_lock_password_expire_option,OPTIONAL_MODIFIER
connect_options,USER_MANAGEMENT
connect_option_list,USER_MANAGEMENT
connect_option,USER_MANAGEMENT
user_func,FUNCTION_CALL
ev_alter_on_schedule_completion,DDL_STATEMENT
opt_ev_rename_to,OPTIONAL_MODIFIER
opt_ev_sql_stmt,OPTIONAL_MODIFIER
ident_or_empty,IDENTIFIER
opt_alter_table_actions,OPTIONAL_MODIFIER
standalone_alter_table_action,DDL_STATEMENT
alter_table_partition_options,DDL_STATEMENT
opt_alter_command_list,OPTIONAL_MODIFIER
standalone_alter_commands,DDL_STATEMENT
opt_with_validation,OPTIONAL_MODIFIER
with_validation,DDL_STATEMENT
all_or_alt_part_name_list,IDENTIFIER
alter_list,DDL_STATEMENT
alter_commands_modifier_list,DDL_STATEMENT
alter_list_item,DDL_STATEMENT
alter_commands_modifier,DDL_STATEMENT
opt_index_lock_and_algorithm,OPTIONAL_MODIFIER
alter_algorithm_option,DDL_STATEMENT
alter_algorithm_option_value,DDL_STATEMENT
alter_lock_option,DDL_STATEMENT
alter_lock_option_value,DDL_STATEMENT
opt_column,OPTIONAL_MODIFIER
opt_ignore,OPTIONAL_MODIFIER
opt_restrict,OPTIONAL_MODIFIER
opt_place,OPTIONAL_MODIFIER
opt_to,OPTIONAL_MODIFIER
group_replication,REPLICATION_CLUSTER
group_replication_start,REPLICATION_CLUSTER
opt_group_replication_start_options,OPTIONAL_MODIFIER
group_replication_start_options,REPLICATION_CLUSTER
group_replication_start_option,REPLICATION_CLUSTER
group_replication_user,REPLICATION_CLUSTER
group_replication_password,REPLICATION_CLUSTER
group_replication_plugin_auth,REPLICATION_CLUSTER
stop_replica_stmt,REPLICATION_CLUSTER
start_replica_stmt,REPLICATION_CLUSTER
1235_43,SYNTAX_ELEMENT
1236_44,SYNTAX_ELEMENT
start,TRANSACTION_CONTROL
opt_start_transaction_option_list,OPTIONAL_MODIFIER
start_transaction_option_list,TRANSACTION_CONTROL
start_transaction_option,TRANSACTION_CONTROL
opt_user_option,OPTIONAL_MODIFIER
opt_password_option,OPTIONAL_MODIFIER
opt_default_auth_option,OPTIONAL_MODIFIER
opt_plugin_dir_option,OPTIONAL_MODIFIER
opt_replica_thread_option_list,OPTIONAL_MODIFIER
replica_thread_option_list,REPLICATION_CLUSTER
replica_thread_option,REPLICATION_CLUSTER
opt_replica_until,OPTIONAL_MODIFIER
replica_until,REPLICATION_CLUSTER
checksum,ADMINISTRATIVE
opt_checksum_type,OPTIONAL_MODIFIER
repair_table_stmt,ADMINISTRATIVE
opt_mi_repair_types,OPTIONAL_MODIFIER
mi_repair_types,ADMINISTRATIVE
mi_repair_type,ADMINISTRATIVE
analyze_table_stmt,ADMINISTRATIVE
opt_histogram_auto_update,OPTIONAL_MODIFIER
opt_histogram_num_buckets,OPTIONAL_MODIFIER
opt_histogram_update_param,OPTIONAL_MODIFIER
opt_histogram,OPTIONAL_MODIFIER
binlog_base64_event,REPLICATION_CLUSTER
check_table_stmt,ADMINISTRATIVE
opt_mi_check_types,OPTIONAL_MODIFIER
mi_check_types,ADMINISTRATIVE
mi_check_type,ADMINISTRATIVE
optimize_table_stmt,ADMINISTRATIVE
opt_no_write_to_binlog,OPTIONAL_MODIFIER
rename,DDL_STATEMENT
1269_45,SYNTAX_ELEMENT
rename_list,DDL_STATEMENT
table_to_table_list,DDL_STATEMENT
table_to_table,DDL_STATEMENT
keycache_stmt,ADMINISTRATIVE
keycache_list,ADMINISTRATIVE
assign_to_keycache,ADMINISTRATIVE
key_cache_name,IDENTIFIER
preload_stmt,ADMINISTRATIVE
preload_list,ADMINISTRATIVE
preload_keys,ADMINISTRATIVE
adm_partition,ADMINISTRATIVE
opt_cache_key_list,OPTIONAL_MODIFIER
opt_ignore_leaves,OPTIONAL_MODIFIER
select_stmt,DML_STATEMENT
select_stmt_with_into,DML_STATEMENT
query_expression,QUERY_STRUCTURE
query_expression_body,QUERY_STRUCTURE
query_expression_parens,QUERY_STRUCTURE
query_primary,QUERY_STRUCTURE
query_specification,QUERY_STRUCTURE
opt_from_clause,OPTIONAL_MODIFIER
from_clause,CLAUSE_COMPONENT
from_tables,TABLE_REFERENCE
table_reference_list,TABLE_REFERENCE
table_value_constructor,QUERY_STRUCTURE
explicit_table,DML_STATEMENT
select_options,CLAUSE_COMPONENT
select_option_list,CLAUSE_COMPONENT
select_option,CLAUSE_COMPONENT
locking_clause_list,CLAUSE_COMPONENT
locking_clause,CLAUSE_COMPONENT
lock_strength,TRANSACTION_CONTROL
table_locking_list,TRANSACTION_CONTROL
opt_locked_row_action,OPTIONAL_MODIFIER
locked_row_action,TRANSACTION_CONTROL
select_item_list,CLAUSE_COMPONENT
select_item,CLAUSE_COMPONENT
select_alias,IDENTIFIER
optional_braces,SYNTAX_ELEMENT
expr,EXPRESSION
bool_pri,EXPRESSION
predicate,EXPRESSION
opt_of,OPTIONAL_MODIFIER
bit_expr,EXPRESSION
or,EXPRESSION
and,EXPRESSION
not,EXPRESSION
not2,EXPRESSION
comp_op,EXPRESSION
all_or_any,EXPRESSION
simple_expr,EXPRESSION
opt_array_cast,OPTIONAL_MODIFIER
function_call_keyword,FUNCTION_CALL
function_call_nonkeyword,FUNCTION_CALL
opt_returning_type,OPTIONAL_MODIFIER
function_call_conflict,FUNCTION_CALL
geometry_function,FUNCTION_CALL
function_call_generic,FUNCTION_CALL
fulltext_options,CLAUSE_COMPONENT
opt_natural_language_mode,OPTIONAL_MODIFIER
opt_query_expansion,OPTIONAL_MODIFIER
opt_udf_expr_list,OPTIONAL_MODIFIER
udf_expr_list,EXPRESSION
udf_expr,EXPRESSION
set_function_specification,FUNCTION_CALL
sum_expr,FUNCTION_CALL
sampling_method,CLAUSE_COMPONENT
sampling_percentage,CLAUSE_COMPONENT
opt_tablesample_clause,OPTIONAL_MODIFIER
window_func_call,FUNCTION_CALL
opt_lead_lag_info,OPTIONAL_MODIFIER
stable_integer,LITERAL_VALUE
param_or_var,IDENTIFIER
opt_ll_default,OPTIONAL_MODIFIER
opt_null_treatment,OPTIONAL_MODIFIER
opt_from_first_last,OPTIONAL_MODIFIER
opt_windowing_clause,OPTIONAL_MODIFIER
windowing_clause,CLAUSE_COMPONENT
window_name_or_spec,CLAUSE_COMPONENT
window_name,IDENTIFIER
window_spec,CLAUSE_COMPONENT
window_spec_details,CLAUSE_COMPONENT
opt_existing_window_name,OPTIONAL_MODIFIER
opt_partition_clause,OPTIONAL_MODIFIER
opt_window_order_by_clause,OPTIONAL_MODIFIER
opt_window_frame_clause,OPTIONAL_MODIFIER
window_frame_extent,CLAUSE_COMPONENT
window_frame_start,CLAUSE_COMPONENT
window_frame_between,CLAUSE_COMPONENT
window_frame_bound,CLAUSE_COMPONENT
opt_window_frame_exclusion,OPTIONAL_MODIFIER
window_frame_units,CLAUSE_COMPONENT
grouping_operation,FUNCTION_CALL
in_expression_user_variable_assignment,EXPRESSION
rvalue_system_or_user_variable,IDENTIFIER
opt_distinct,OPTIONAL_MODIFIER
opt_gconcat_separator,OPTIONAL_MODIFIER
opt_gorder_clause,OPTIONAL_MODIFIER
gorder_list,CLAUSE_COMPONENT
in_sum_expr,EXPRESSION
cast_type,DATA_TYPE
opt_expr_list,OPTIONAL_MODIFIER
expr_list,EXPRESSION
ident_list_arg,IDENTIFIER
ident_list,IDENTIFIER
opt_expr,OPTIONAL_MODIFIER
opt_else,OPTIONAL_MODIFIER
when_list,EXPRESSION
table_reference,TABLE_REFERENCE
esc_table_reference,TABLE_REFERENCE
joined_table,TABLE_REFERENCE
natural_join_type,TABLE_REFERENCE
inner_join_type,TABLE_REFERENCE
outer_join_type,TABLE_REFERENCE
opt_inner,OPTIONAL_MODIFIER
opt_outer,OPTIONAL_MODIFIER
opt_use_partition,OPTIONAL_MODIFIER
use_partition,TABLE_REFERENCE
table_factor,TABLE_REFERENCE
table_reference_list_parens,TABLE_REFERENCE
single_table_parens,TABLE_REFERENCE
single_table,TABLE_REFERENCE
joined_table_parens,TABLE_REFERENCE
derived_table,TABLE_REFERENCE
table_function,FUNCTION_CALL
columns_clause,CLAUSE_COMPONENT
columns_list,CLAUSE_COMPONENT
jt_column,CLAUSE_COMPONENT
jt_column_type,DATA_TYPE
opt_on_empty_or_error,OPTIONAL_MODIFIER
opt_on_empty_or_error_json_table,OPTIONAL_MODIFIER
on_empty,CLAUSE_COMPONENT
on_error,CLAUSE_COMPONENT
json_on_response,CLAUSE_COMPONENT
index_hint_clause,CLAUSE_COMPONENT
index_hint_type,CLAUSE_COMPONENT
index_hint_definition,CLAUSE_COMPONENT
index_hints_list,CLAUSE_COMPONENT
opt_index_hints_list,OPTIONAL_MODIFIER
opt_key_definition,OPTIONAL_MODIFIER
opt_key_usage_list,OPTIONAL_MODIFIER
key_usage_element,CLAUSE_COMPONENT
key_usage_list,CLAUSE_COMPONENT
using_list,CLAUSE_COMPONENT
ident_string_list,IDENTIFIER
interval,DATA_TYPE
interval_time_stamp,DATA_TYPE
date_time_type,DATA_TYPE
opt_as,OPTIONAL_MODIFIER
opt_table_alias,OPTIONAL_MODIFIER
opt_all,OPTIONAL_MODIFIER
opt_where_clause,OPTIONAL_MODIFIER
where_clause,CLAUSE_COMPONENT
opt_having_clause,OPTIONAL_MODIFIER
opt_qualify_clause,OPTIONAL_MODIFIER
with_clause,CLAUSE_COMPONENT
with_list,CLAUSE_COMPONENT
common_table_expr,CLAUSE_COMPONENT
opt_derived_column_list,OPTIONAL_MODIFIER
simple_ident_list,IDENTIFIER
opt_window_clause,OPTIONAL_MODIFIER
window_definition_list,CLAUSE_COMPONENT
window_definition,CLAUSE_COMPONENT
opt_group_clause,OPTIONAL_MODIFIER
group_list,CLAUSE_COMPONENT
olap_opt,CLAUSE_COMPONENT
alter_order_list,DDL_STATEMENT
alter_order_item,DDL_STATEMENT
opt_order_clause,OPTIONAL_MODIFIER
order_clause,CLAUSE_COMPONENT
order_list,CLAUSE_COMPONENT
opt_ordering_direction,OPTIONAL_MODIFIER
ordering_direction,CLAUSE_COMPONENT
opt_limit_clause,OPTIONAL_MODIFIER
limit_clause,CLAUSE_COMPONENT
limit_options,CLAUSE_COMPONENT
limit_option,CLAUSE_COMPONENT
opt_simple_limit,OPTIONAL_MODIFIER
ulong_num,LITERAL_VALUE
real_ulong_num,LITERAL_VALUE
ulonglong_num,LITERAL_VALUE
real_ulonglong_num,LITERAL_VALUE
dec_num_error,LITERAL_VALUE
dec_num,LITERAL_VALUE
select_var_list,DML_STATEMENT
select_var_ident,IDENTIFIER
into_clause,CLAUSE_COMPONENT
into_destination,CLAUSE_COMPONENT
do_stmt,DML_STATEMENT
drop_table_stmt,DDL_STATEMENT
drop_index_stmt,DDL_STATEMENT
drop_database_stmt,DDL_STATEMENT
drop_function_stmt,DDL_STATEMENT
drop_resource_group_stmt,ADMINISTRATIVE
drop_procedure_stmt,DDL_STATEMENT
drop_user_stmt,USER_MANAGEMENT
drop_view_stmt,DDL_STATEMENT
drop_event_stmt,DDL_STATEMENT
drop_trigger_stmt,DDL_STATEMENT
drop_tablespace_stmt,DDL_STATEMENT
drop_undo_tablespace_stmt,DDL_STATEMENT
drop_logfile_stmt,DDL_STATEMENT
drop_server_stmt,ADMINISTRATIVE
drop_srs_stmt,DDL_STATEMENT
drop_role_stmt,USER_MANAGEMENT
table_list,TABLE_REFERENCE
table_alias_ref_list,TABLE_REFERENCE
if_exists,OPTIONAL_MODIFIER
opt_ignore_unknown_user,OPTIONAL_MODIFIER
opt_temporary,OPTIONAL_MODIFIER
opt_drop_ts_options,OPTIONAL_MODIFIER
drop_ts_option_list,DDL_STATEMENT
drop_ts_option,DDL_STATEMENT
insert_stmt,DML_STATEMENT
replace_stmt,DML_STATEMENT
insert_lock_option,DML_STATEMENT
replace_lock_option,DML_STATEMENT
opt_INTO,OPTIONAL_MODIFIER
insert_from_constructor,DML_STATEMENT
insert_query_expression,DML_STATEMENT
insert_columns,DML_STATEMENT
insert_values,DML_STATEMENT
query_expression_with_opt_locking_clauses,QUERY_STRUCTURE
value_or_values,SYNTAX_ELEMENT
values_list,DML_STATEMENT
values_row_list,DML_STATEMENT
equal,EXPRESSION
opt_equal,OPTIONAL_MODIFIER
row_value,EXPRESSION
row_value_explicit,EXPRESSION
opt_values,OPTIONAL_MODIFIER
values,LITERAL_VALUE
expr_or_default,EXPRESSION
opt_values_reference,OPTIONAL_MODIFIER
opt_insert_update_list,OPTIONAL_MODIFIER
update_stmt,DML_STATEMENT
opt_with_clause,OPTIONAL_MODIFIER
update_list,DML_STATEMENT
update_elem,DML_STATEMENT
opt_low_priority,OPTIONAL_MODIFIER
delete_stmt,DML_STATEMENT
opt_wild,OPTIONAL_MODIFIER
opt_delete_options,OPTIONAL_MODIFIER
opt_delete_option,OPTIONAL_MODIFIER
truncate_stmt,DML_STATEMENT
opt_table,OPTIONAL_MODIFIER
opt_profile_defs,OPTIONAL_MODIFIER
profile_defs,ADMINISTRATIVE
profile_def,ADMINISTRATIVE
opt_for_query,OPTIONAL_MODIFIER
show_databases_stmt,ADMINISTRATIVE
show_tables_stmt,ADMINISTRATIVE
show_triggers_stmt,ADMINISTRATIVE
show_events_stmt,ADMINISTRATIVE
show_table_status_stmt,ADMINISTRATIVE
show_open_tables_stmt,ADMINISTRATIVE
show_plugins_stmt,ADMINISTRATIVE
