"rulename","tag"
"968_18","Procedure"
"969_19","Procedure"
"sp_elseifs","Procedure"
"case_stmt_specification","Procedure"
"simple_case_stmt","Procedure"
"973_20","Procedure"
"974_21","Procedure"
"searched_case_stmt","Procedure"
"976_22","Procedure"
"simple_when_clause_list","Procedure"
"searched_when_clause_list","Procedure"
"simple_when_clause","Procedure"
"980_23","Procedure"
"981_24","Procedure"
"searched_when_clause","Procedure"
"983_25","Procedure"
"984_26","Procedure"
"else_clause_opt","Procedure"
"sp_labeled_control","Procedure"
"987_27","Procedure"
"sp_opt_label","Procedure"
"sp_labeled_block","Procedure"
"990_28","Procedure"
"sp_unlabeled_block","Procedure"
"992_29","Procedure"
"sp_block_content","Procedure"
"994_30","Procedure"
"sp_unlabeled_control","Procedure"
"996_31","Procedure"
"997_32","Procedure"
"998_33","Procedure"
"999_34","Procedure"
"trg_action_time","Trigger"
"trg_event","Trigger"
"opt_ts_datafile_name","Tablespace"
"opt_logfile_group_name","Tablespace"
"opt_tablespace_options","Tablespace"
"tablespace_option_list","Tablespace"
"tablespace_option","Tablespace"
"opt_alter_tablespace_options","Tablespace"
"alter_tablespace_option_list","Tablespace"
"alter_tablespace_option","Tablespace"
"opt_undo_tablespace_options","Tablespace"
"undo_tablespace_option_list","Tablespace"
"undo_tablespace_option","Tablespace"
"opt_logfile_group_options","Tablespace"
"logfile_group_option_list","Tablespace"
"logfile_group_option","Tablespace"
"opt_alter_logfile_group_options","Tablespace"
"alter_logfile_group_option_list","Tablespace"
"alter_logfile_group_option","Tablespace"
"ts_datafile","Tablespace"
"undo_tablespace_state","Tablespace"
"lg_undofile","Tablespace"
"ts_option_initial_size","Tablespace"
"ts_option_autoextend_size","Tablespace"
"option_autoextend_size","Tablespace"
"ts_option_max_size","Tablespace"
"ts_option_extent_size","Tablespace"
"ts_option_undo_buffer_size","Tablespace"
"ts_option_redo_buffer_size","Tablespace"
"ts_option_nodegroup","Tablespace"
"ts_option_comment","Tablespace"
"ts_option_engine","Tablespace"
"ts_option_file_block_size","Tablespace"
"ts_option_wait","Tablespace"
"ts_option_encryption","Tablespace"
"ts_option_engine_attribute","Tablespace"
"size_number","Table"
"opt_create_table_options_etc","Table"
"opt_create_partitioning_etc","Table"
"opt_duplicate_as_qe","Table"
"as_create_query_expression","Table"
"partition_clause","Table"
"part_type_def","Table"
"opt_linear","Table"
"opt_key_algo","Table"
"opt_num_parts","Table"
"opt_sub_part","Table"
"opt_name_list","Table"
"name_list","Table"
"opt_num_subparts","Table"
"opt_part_defs","Table"
"part_def_list","Table"
"part_definition","Table"
"opt_part_values","Table"
"part_func_max","Table"
"part_values_in","Table"
"part_value_list","Table"
"part_value_item_list_paren","Table"
"1058_35","Table"
"part_value_item_list","Table"
"part_value_item","Table"
"opt_sub_partition","Table"
"sub_part_list","Table"
"sub_part_definition","Table"
"opt_part_options","Table"
"part_option_list","Table"
"part_option","Table"
"alter_database_options","Database"
"alter_database_option","Database"
"opt_create_database_options","Database"
"create_database_options","Database"
"create_database_option","Database"
"opt_if_not_exists","Database"
"create_table_options_space_separated","Table"
"create_table_options","Table"
"opt_comma","Table"
"create_table_option","Table"
"ternary_option","Table"
"default_charset","Table"
"default_collation","Table"
"default_encryption","Table"
"row_types","Table"
"merge_insert_types","Table"
"udf_type","Table"
"table_element_list","Table"
"table_element","Table"
"column_def","Table"
"opt_references","Table"
"table_constraint_def","Table"
"check_constraint","Table"
"opt_constraint_name","Table"
"opt_not","Table"
"opt_constraint_enforcement","Table"
"constraint_enforcement","Table"
"field_def","Table"
"opt_generated_always","Table"
"opt_stored_attribute","Table"
"type","Table"
"spatial_type","Table"
"nchar","Table"
"varchar","Table"
"nvarchar","Table"
"int_type","Table"
"real_type","Table"
"opt_PRECISION","Table"
"numeric_type","Table"
"standard_float_options","Table"
"float_options","Table"
"precision","Table"
"type_datetime_precision","Table"
"func_datetime_precision","Table"
"field_options","Table"
"field_opt_list","Table"
"field_option","Table"
"field_length","Table"
"opt_field_length","Table"
"opt_precision","Table"
"opt_column_attribute_list","Table"
"column_attribute_list","Table"
"column_attribute","Table"
"column_format","Table"
"storage_media","Table"
"now","Table"
"now_or_signed_literal","Table"
"character_set","Table"
"charset_name","Table"
"opt_load_data_charset","Table"
"old_or_new_charset_name","Table"
"old_or_new_charset_name_or_default","Table"
"collation_name","Table"
"opt_collate","Table"
"opt_default","Table"
"ascii","Table"
"unicode","Table"
"opt_charset_with_opt_binary","Table"
"opt_bin_mod","Table"
"ws_num_codepoints","Table"
"1137_36","Table"
"opt_primary","Table"
"references","Table"
"opt_ref_list","Table"
"reference_list","Table"
"opt_match_clause","Table"
"opt_on_update_delete","Table"
"delete_option","Table"
"constraint_key_type","Table"
"key_or_index","Table"
"opt_key_or_index","Table"
"keys_or_index","Table"
"opt_unique","Table"
"opt_fulltext_index_options","Table"
"fulltext_index_options","Table"
"fulltext_index_option","Table"
"opt_spatial_index_options","Table"
"spatial_index_options","Table"
"spatial_index_option","Indexing"
"opt_index_options","Indexing"
"index_options","Indexing"
"index_option","Indexing"
"common_index_option","Indexing"
"opt_index_name_and_type","Indexing"
"opt_index_type_clause","Indexing"
"index_type_clause","Indexing"
"visibility","Indexing"
"index_type","Indexing"
"key_list","Indexing"
"key_part","Indexing"
"key_list_with_expression","Indexing"
"key_part_with_expression","Indexing"
"opt_ident","Indexing"
"string_list","Indexing"
"alter_table_stmt","DDL"
"alter_database_stmt","DDL"
"1173_37","DDL"
"alter_procedure_stmt","DCL"
"1175_38","DCL"
"alter_function_stmt","DCL"
"1177_39","DCL"
"alter_view_stmt","DCL"
"1179_40","DCL"
"1180_41","DCL"
"alter_event_stmt","Event"
"1182_42","Event"
"alter_logfile_stmt","Server"
"alter_tablespace_stmt","Server"
"alter_undo_tablespace_stmt","Server"
"alter_server_stmt","Server"
"alter_user_stmt","User"
"opt_replace_password","User"
"alter_resource_group_stmt","DCL"
"alter_user_command","User"
"opt_user_attribute","User"
"opt_account_lock_password_expire_options","User"
"opt_account_lock_password_expire_option_list","User"
"opt_account_lock_password_expire_option","User"
"connect_options","Server"
"connect_option_list","Server"
"connect_option","Server"
"user_func","Function"
"ev_alter_on_schedule_completion","Event"
"opt_ev_rename_to","Event"
"opt_ev_sql_stmt","Event"
"ident_or_empty","Event"
"opt_alter_table_actions","DDL"
"standalone_alter_table_action","DDL"
"alter_table_partition_options","DDL"
"opt_alter_command_list","DDL"
"standalone_alter_commands","DDL"
"opt_with_validation","DDL"
"with_validation","DDL"
"all_or_alt_part_name_list","DDL"
"alter_list","DDL"
"alter_commands_modifier_list","DDL"
"alter_list_item","DDL"
"alter_commands_modifier","DDL"
"opt_index_lock_and_algorithm","Indexing"
"alter_algorithm_option","Indexing"
"alter_algorithm_option_value","Indexing"
"alter_lock_option","Locking"
"alter_lock_option_value","Locking"
"opt_column","Table"
"opt_ignore","Table"
"opt_restrict","Table"
"opt_place","Table"
"opt_to","Table"
"group_replication","Server"
"group_replication_start","Server"
"opt_group_replication_start_options","Server"
"group_replication_start_options","Server"
"group_replication_start_option","Server"
"group_replication_user","Server"
"group_replication_password","Server"
"group_replication_plugin_auth","Server"
"stop_replica_stmt","Server"
"start_replica_stmt","Server"
"1235_43","Server"
"1236_44","Server"
"start","Transaction"
"opt_start_transaction_option_list","Transaction"
"start_transaction_option_list","Transaction"
"start_transaction_option","Transaction"
"opt_user_option","User"
"opt_password_option","User"
"opt_default_auth_option","User"
"opt_plugin_dir_option","User"
"opt_replica_thread_option_list","Server"
"replica_thread_option_list","Server"
"replica_thread_option","Server"
"opt_replica_until","Server"
"replica_until","Server"
"checksum","Utility"
"opt_checksum_type","Utility"
"repair_table_stmt","Utility"
"opt_mi_repair_types","Utility"
"mi_repair_types","Utility"
"mi_repair_type","Utility"
"analyze_table_stmt","Utility"
"opt_histogram_auto_update","Utility"
"opt_histogram_num_buckets","Utility"
"opt_histogram_update_param","Utility"
"opt_histogram","Utility"
"binlog_base64_event","Server"
"check_table_stmt","Utility"
"opt_mi_check_types","Utility"
"mi_check_types","Utility"
"mi_check_type","Utility"
"optimize_table_stmt","Utility"
"opt_no_write_to_binlog","Server"
"rename","DDL"
"1269_45","DDL"
"rename_list","DDL"
"table_to_table_list","DDL"
"table_to_table","DDL"
"keycache_stmt","Server"
"keycache_list","Server"
"assign_to_keycache","Server"
"key_cache_name","Server"
"preload_stmt","Server"
"preload_list","Server"
"preload_keys","Server"
"adm_partition","Server"
"opt_cache_key_list","Server"
"opt_ignore_leaves","Server"
"select_stmt","Query"
"select_stmt_with_into","Query"
"query_expression","Query"
"query_expression_body","Query"
"query_expression_parens","Query"
"query_primary","Query"
"query_specification","Query"
"opt_from_clause","Query"
"from_clause","Query"
"from_tables","Query"
"table_reference_list","Query"
"table_value_constructor","Query"
"explicit_table","Query"
"select_options","Query"
"select_option_list","Query"
"select_option","Query"
"locking_clause_list","Locking"
"locking_clause","Locking"
"lock_strength","Locking"
"table_locking_list","Locking"
"opt_locked_row_action","Locking"
"locked_row_action","Locking"
"select_item_list","Query"
"select_item","Query"
"select_alias","Query"
"optional_braces","Query"
"expr","Query"
"bool_pri","Query"
"predicate","Query"
"opt_of","Query"
"bit_expr","Query"
"or","Query"
"and","Query"
"not","Query"
"not2","Query"
"comp_op","Query"
"all_or_any","Query"
"simple_expr","Query"
"opt_array_cast","Query"
"function_call_keyword","Function"
"function_call_nonkeyword","Function"
"opt_returning_type","Function"
"function_call_conflict","Function"
"geometry_function","Function"
"function_call_generic","Function"
"fulltext_options","Query"
"opt_natural_language_mode","Query"
"opt_query_expansion","Query"
"opt_udf_expr_list","Query"
"udf_expr_list","Query"
"udf_expr","Query"
"set_function_specification","Query"
"sum_expr","Query"
"sampling_method","Query"
"sampling_percentage","Query"
"opt_tablesample_clause","Query"
"window_func_call","Query"
"opt_lead_lag_info","Query"
"stable_integer","Query"
"param_or_var","Query"
"opt_ll_default","Query"
"opt_null_treatment","Query"
"opt_from_first_last","Query"
"opt_windowing_clause","Query"
"windowing_clause","Query"
"window_name_or_spec","Query"
"window_name","Query"
"window_spec","Query"
"window_spec_details","Query"
"opt_existing_window_name","Query"
"opt_partition_clause","Query"
"opt_window_order_by_clause","Query"
"opt_window_frame_clause","Query"
"window_frame_extent","Query"
"window_frame_start","Query"
"window_frame_between","Query"
"window_frame_bound","Query"
"opt_window_frame_exclusion","Query"
"window_frame_units","Query"
"grouping_operation","Query"
"in_expression_user_variable_assignment","Query"
"rvalue_system_or_user_variable","Query"
"opt_distinct","Query"
"opt_gconcat_separator","Query"
"opt_gorder_clause","Query"
"gorder_list","Query"
"in_sum_expr","Query"
"cast_type","Query"
"opt_expr_list","Query"
"expr_list","Query"
"ident_list_arg","Query"
"ident_list","Query"
"opt_expr","Query"
"opt_else","Query"
"when_list","Query"
"table_reference","Query"
"esc_table_reference","Query"
"joined_table","Query"
"natural_join_type","Query"
"inner_join_type","Query"
"outer_join_type","Query"
"opt_inner","Query"
"opt_outer","Query"
"opt_use_partition","Query"
"use_partition","Query"
"table_factor","Query"
"table_reference_list_parens","Query"
"single_table_parens","Query"
"single_table","Query"
"joined_table_parens","Query"
"derived_table","Query"
"table_function","Query"
"columns_clause","Query"
"columns_list","Query"
"jt_column","Query"
"jt_column_type","Query"
"opt_on_empty_or_error","Query"
"opt_on_empty_or_error_json_table","Query"
"on_empty","Query"
"on_error","Query"
"json_on_response","Query"
"index_hint_clause","Indexing"
"index_hint_type","Indexing"
"index_hint_definition","Indexing"
"index_hints_list","Indexing"
"opt_index_hints_list","Indexing"
"opt_key_definition","Indexing"
"opt_key_usage_list","Indexing"
"key_usage_element","Indexing"
"key_usage_list","Indexing"
"using_list","Indexing"
"ident_string_list","Indexing"
"interval","Query"
"interval_time_stamp","Query"
"date_time_type","Query"
"opt_as","Query"
"opt_table_alias","Query"
"opt_all","Query"
"opt_where_clause","Query"
"where_clause","Query"
"opt_having_clause","Query"
"opt_qualify_clause","Query"
"with_clause","Query"
"with_list","Query"
"common_table_expr","Query"
"opt_derived_column_list","Query"
"simple_ident_list","Query"
"opt_window_clause","Query"
"window_definition_list","Query"
"window_definition","Query"
"opt_group_clause","Query"
"group_list","Query"
"olap_opt","Query"
"alter_order_list","Query"
"alter_order_item","Query"
"opt_order_clause","Query"
"order_clause","Query"
"order_list","Query"
"opt_ordering_direction","Query"
"ordering_direction","Query"
"opt_limit_clause","Query"
"limit_clause","Query"
"limit_options","Query"
"limit_option","Query"
"opt_simple_limit","Query"
"ulong_num","Query"
"real_ulong_num","Query"
"ulonglong_num","Query"
"real_ulonglong_num","Query"
"dec_num_error","Query"
"dec_num","Query"
"select_var_list","Query"
"select_var_ident","Query"
"into_clause","Query"
"into_destination","Query"
"do_stmt","DML"
"drop_table_stmt","DDL"
"drop_index_stmt","DDL"
"drop_database_stmt","DDL"
"drop_function_stmt","DCL"
"drop_resource_group_stmt","DCL"
"drop_procedure_stmt","DCL"
"drop_user_stmt","User"
"drop_view_stmt","DCL"
"drop_event_stmt","Event"
"drop_trigger_stmt","DCL"
"drop_tablespace_stmt","Server"
"drop_undo_tablespace_stmt","Server"
"drop_logfile_stmt","Server"
"drop_server_stmt","Server"
"drop_srs_stmt","Server"
"drop_role_stmt","Role"
"table_list","Table"
"table_alias_ref_list","Table"
"if_exists","Table"
"opt_ignore_unknown_user","User"
"opt_temporary","Table"
"opt_drop_ts_options","Table"
"drop_ts_option_list","Table"
"drop_ts_option","Table"
"insert_stmt","DML"
"replace_stmt","DML"
"insert_lock_option","Locking"
"replace_lock_option","Locking"
"opt_INTO","DML"
"insert_from_constructor","DML"
"insert_query_expression","DML"
"insert_columns","DML"
"insert_values","DML"
"query_expression_with_opt_locking_clauses","DML"
"value_or_values","DML"
"values_list","DML"
"values_row_list","DML"
"equal","DML"
"opt_equal","DML"
"row_value","DML"
"row_value_explicit","DML"
"opt_values","DML"
"values","DML"
"expr_or_default","DML"
"opt_values_reference","DML"
"opt_insert_update_list","DML"
"update_stmt","DML"
"opt_with_clause","DML"
"update_list","DML"
"update_elem","DML"
"opt_low_priority","DML"
"delete_stmt","DML"
"opt_wild","DML"
"opt_delete_options","DML"
"opt_delete_option","DML"
"truncate_stmt","DML"
"opt_table","Table"
"opt_profile_defs","Utility"
"profile_defs","Utility"
"profile_def","Utility"
"opt_for_query","Utility"
"show_databases_stmt","Utility"
"show_tables_stmt","Utility"
"show_triggers_stmt","Utility"
"show_events_stmt","Utility"
"show_table_status_stmt","Utility"
"show_open_tables_stmt","Utility"
"show_plugins_stmt","Utility"
"show_engine_logs_stmt","Utility"
"show_engine_mutex_stmt","Utility"
"show_engine_status_stmt","Utility"
"show_columns_stmt","Utility"
"show_binary_logs_stmt","Utility"
"show_replicas_stmt","Utility"
"show_binlog_events_stmt","Utility"
"show_relaylog_events_stmt","Utility"
"show_keys_stmt","Utility"
"show_engines_stmt","Utility"
"show_count_warnings_stmt","Utility"
"show_count_errors_stmt","Utility"
"show_warnings_stmt","Utility"
"show_errors_stmt","Utility"
"show_profiles_stmt","Utility"
"show_profile_stmt","Utility"
"show_status_stmt","Utility"
"show_processlist_stmt","Utility"
"show_variables_stmt","Utility"
"show_character_set_stmt","Utility"
"show_collation_stmt","Utility"
"show_privileges_stmt","Utility"
"show_grants_stmt","Utility"
"show_create_database_stmt","Utility"
"show_create_table_stmt","Utility"
"show_create_view_stmt","Utility"
"show_binary_log_status_stmt","Utility"
"show_replica_status_stmt","Utility"
"show_create_procedure_stmt","Utility"
"show_create_function_stmt","Utility"
"show_create_trigger_stmt","Utility"
"show_procedure_status_stmt","Utility"
"show_function_status_stmt","Utility"
"show_procedure_code_stmt","Utility"
"show_function_code_stmt","Utility"
"show_create_event_stmt","Utility"
"show_create_user_stmt","Utility"
"show_parse_tree_stmt","Utility"
"engine_or_all","Utility"
"opt_storage","Utility"
"opt_db","Utility"
"opt_full","Utility"
"opt_extended","Utility"
"opt_show_cmd_type","Utility"
"from_or_in","Utility"
"opt_binlog_in","Utility"
"binlog_from","Utility"
"opt_wild_or_where","Utility"
"describe_stmt","Utility"
"explain_stmt","Utility"
"explainable_stmt","Utility"
"describe_command","Utility"
"opt_explain_format","Utility"
"opt_explain_options","Utility"
"opt_explain_into","Utility"
"opt_explain_for_schema","Utility"
"opt_describe_column","Utility"
"flush","Utility"
"1585_46","Utility"
"flush_options","Utility"
"1587_47","Utility"
"opt_flush_lock","Utility"
"1589_48","Utility"
"flush_options_list","Utility"
"flush_option","Utility"
"opt_table_list","Utility"
"reset","Utility"
"1594_49","Utility"
"reset_options","Utility"
"opt_if_exists_ident","Utility"
"persisted_variable_ident","Utility"
"reset_option","Utility"
"1599_50","Utility"
"1600_51","Utility"
"opt_replica_reset_options","Utility"
"source_reset_options","Utility"
"purge","Utility"
"1604_52","Utility"
"purge_options","Utility"
"purge_option","Utility"
"kill","Utility"
"kill_option","Utility"
"use","DML"
"load_stmt","DML"
"data_or_xml","DML"
"opt_local","DML"
"opt_from_keyword","DML"
"load_data_lock","DML"
"load_source_type","DML"
"opt_source_count","DML"
"opt_source_order","DML"
"opt_duplicate","DML"
"duplicate","DML"
"opt_field_term","DML"
"field_term_list","DML"
"field_term","DML"
"opt_line_term","DML"
"line_term_list","DML"
"line_term","DML"
"opt_xml_rows_identified_by","DML"
"opt_ignore_lines","DML"
"lines_or_rows","DML"
"opt_field_or_var_spec","DML"
"fields_or_vars","DML"
"field_or_var","DML"
"opt_load_data_set_spec","DML"
"load_data_set_list","DML"
"load_data_set_elem","DML"
"opt_load_algorithm","DML"
"opt_compression_algorithm","DML"
"opt_load_parallel","DML"
"opt_load_memory","DML"
"text_literal","DML"
"text_string","DML"
"param_marker","DML"
"signed_literal","DML"
"signed_literal_or_null","DML"
"null_as_literal","DML"
"literal","DML"
"literal_or_null","DML"
"NUM_literal","DML"
"int64_literal","DML"
"temporal_literal","DML"
"opt_interval","DML"
"insert_column","DML"
"table_wild","DML"
"order_expr","DML"
"grouping_expr","DML"
"simple_ident","DML"
"simple_ident_nospvar","DML"
"simple_ident_q","DML"
"table_ident","DML"
"table_ident_opt_wild","DML"
"IDENT_sys","DML"
"TEXT_STRING_sys_nonewline","DML"
"filter_wild_db_table_string","DML"
"TEXT_STRING_sys","DML"
"TEXT_STRING_literal","DML"
"TEXT_STRING_filesystem","DML"
"TEXT_STRING_password","DML"
"TEXT_STRING_hash","DML"
"TEXT_STRING_validated","DML"
"ident","DML"
"role_ident","DML"
"label_ident","DML"
"lvalue_ident","DML"
"ident_or_text","DML"
"role_ident_or_text","DML"
"user_ident_or_text","DML"
"user","DML"
"role","DML"
"schema","DML"
"ident_keyword","DML"
"ident_keywords_ambiguous_1_roles_and_labels","DML"
"ident_keywords_ambiguous_2_labels","DML"
"label_keyword","DML"
"ident_keywords_ambiguous_3_roles","DML"
"ident_keywords_unambiguous","DML"
"role_keyword","DML"
"lvalue_keyword","DML"
"ident_keywords_ambiguous_4_system_variables","DML"
"set","DML"
"start_option_value_list","DML"
"set_role_stmt","DCL"
"opt_except_role_list","DCL"
"set_resource_group_stmt","DCL"
"thread_id_list","DML"
"thread_id_list_options","DML"
"start_option_value_list_following_option_type","DML"
"option_value_list_continued","DML"
"option_value_list","DML"
"option_value","DML"
"option_type","DML"
"opt_var_type","DML"
"opt_rvalue_system_variable_type","DML"
"opt_set_var_ident_type","DML"
"option_value_following_option_type","DML"
"option_value_no_option_type","DML"
"lvalue_variable","DML"
"rvalue_system_variable","DML"
"transaction_characteristics","Transaction"
"transaction_access_mode","Transaction"
"opt_transaction_access_mode","Transaction"
"isolation_level","Transaction"
"opt_isolation_level","Transaction"
"transaction_access_mode_types","Transaction"
"isolation_types","Transaction"
"set_expr_or_default","DML"
"lock","Locking"
"1716_53","Locking"
"table_or_tables","Locking"
"table_lock_list","Locking"
"table_lock","Locking"
"lock_option","Locking"
"unlock","Locking"
"1722_54","Locking"
"shutdown_stmt","Server"
"restart_server_stmt","Server"
"alter_instance_stmt","Server"
"alter_instance_action","Server"
"handler_stmt","Server"
"handler_scan_function","Server"
"handler_rkey_function","Server"
"handler_rkey_mode","Server"
"revoke","DCL"
"1732_55","DCL"
"grant","DCL"
"1734_56","DCL"
"opt_acl_type","DCL"
"opt_privileges","DCL"
"role_or_privilege_list","DCL"
"role_or_privilege","DCL"
"opt_with_admin_option","DCL"
"opt_and","DCL"
"require_list","DCL"
"require_list_element","DCL"
"grant_ident","DCL"
"user_list","DCL"
"role_list","DCL"
"opt_retain_current_password","DCL"
"opt_discard_old_password","DCL"
"opt_user_registration","DCL"
"create_user","DCL"
"opt_create_user_with_mfa","DCL"
"identification","DCL"
"identified_by_password","DCL"
"identified_by_random_password","DCL"
"identified_with_plugin","DCL"
"identified_with_plugin_as_auth","DCL"
"identified_with_plugin_by_password","DCL"
"identified_with_plugin_by_random_password","DCL"
"opt_initial_auth","DCL"
"alter_user","DCL"
"factor","DCL"
"create_user_list","DCL"
"alter_user_list","DCL"
"opt_column_list","DCL"
"column_list","DCL"
"require_clause","DCL"
"grant_options","DCL"
"opt_grant_option","DCL"
"opt_with_roles","DCL"
"opt_grant_as","DCL"
"begin_stmt","Transaction"
"1771_57","Transaction"
"opt_work","Transaction"
"opt_chain","Transaction"
"opt_release","Transaction"
"opt_savepoint","Transaction"
"commit","Transaction"
"rollback","Transaction"
"savepoint","Transaction"
"release","Transaction"
"union_option","Query"
"row_subquery","Query"
"table_subquery","Query"
"subquery","Query"
"query_spec_option","Query"
"init_lex_create_info","Utility"
"view_or_trigger_or_sp_or_event","View"
"definer_tail","View"
"no_definer_tail","View"
"definer_opt","View"
"no_definer","View"
"definer","View"
"view_replace_or_algorithm","View"
"view_replace","View"
"view_algorithm","View"
"view_suid","View"
"view_tail","View"
"1797_58","View"
"view_query_block","View"
"view_check_option","View"
"trigger_action_order","Trigger"
"trigger_follows_precedes_clause","Trigger"
"trigger_tail","Trigger"
"1803_59","Trigger"
"udf_tail","Function"
"sf_tail","Function"
"1806_60","Function"
"1807_61","Function"
"1808_62","Function"
"1809_63","Function"
"routine_string","Function"
"stored_routine_body","Function"
"sp_tail","Procedure"
"1813_64","Procedure"
"1814_65","Procedure"
"1815_66","Procedure"
"1816_67","Procedure"
"xa","Transaction"
"opt_convert_xid","Transaction"
"xid","Transaction"
"begin_or_start","Transaction"
"opt_join_or_resume","Transaction"
"opt_one_phase","Transaction"
"opt_suspend","Transaction"
"install_option_type","Server"
"install_set_rvalue","Server"
"install_set_value","Server"
"install_set_value_list","Server"
"opt_install_set_value_list","Server"
"install_stmt","Server"
"uninstall","Server"
"TEXT_STRING_sys_list","Utility"
"import_stmt","Utility"
"clone_stmt","Utility"
"opt_datadir_ssl","Server"
"opt_ssl","Security"
"resource_group_types","Server"
"opt_resource_group_vcpu_list","Server"
"vcpu_range_spec_list","Server"
"vcpu_num_or_range","Server"
"signed_num","Server"
"opt_resource_group_priority","Server"
"opt_resource_group_enable_disable","Server"
"opt_force","Server"
"json_attribute","Utility"
